301.5 15 15
348.8 15 15
396.1 15 15
443.4 15 15
490.7 15 15
538.0 15 15
585.4 15 15
632.7 15 15
680.0 15 15
727.3 15 15
774.6 15 15
821.9 15 15
869.2 15 15
916.5 15 15
963.8 15 15
1011.1 15 15
1058.4 15 15
1105.8 15 15
1153.1 15 15
1200.4 15 15
302.7 20 20
349.9 20 20
397.2 20 20
444.4 20 20
491.7 20 20
539.0 20 20
586.2 20 20
633.5 20 20
680.8 20 20
728.0 20 20
775.3 20 20
822.6 20 20
869.8 20 20
917.1 20 20
964.3 20 20
1011.6 20 20
1058.9 20 20
1106.1 20 20
1153.4 20 20
1200.7 20 20
304.1 25 25
351.3 25 25
398.5 25 25
445.8 25 25
493.0 25 25
540.2 25 25
587.4 25 25
634.6 25 25
681.8 25 25
729.0 25 25
776.2 25 25
823.4 25 25
870.6 25 25
917.8 25 25
965.0 25 25
1012.2 25 25
1059.4 25 25
1106.6 25 25
1153.8 25 25
1201.0 25 25
305.9 30 30
353.1 30 30
400.2 30 30
447.3 30 30
494.5 30 30
541.6 30 30
588.7 30 30
635.9 30 30
683.0 30 30
730.2 30 30
777.3 30 30
824.4 30 30
871.6 30 30
918.7 30 30
965.8 30 30
1013.0 30 30
1060.1 30 30
1107.2 30 30
1154.4 30 30
1201.5 30 30
310.5 40 40
357.4 40 40
404.4 40 40
451.4 40 40
498.3 40 40
545.3 40 40
592.2 40 40
639.2 40 40
686.1 40 40
733.1 40 40
780.1 40 40
827.0 40 40
874.0 40 40
920.9 40 40
967.9 40 40
1014.8 40 40
1061.8 40 40
1108.8 40 40
1155.7 40 40
1202.7 40 40
316.2 50 50
363.0 50 50
409.7 50 50
456.4 50 50
503.2 50 50
549.9 50 50
596.6 50 50
643.4 50 50
690.1 50 50
736.8 50 50
783.6 50 50
830.3 50 50
877.0 50 50
923.8 50 50
970.5 50 50
1017.2 50 50
1064.0 50 50
1110.7 50 50
1157.4 50 50
1204.2 50 50
323.1 60 60
369.6 60 60
416.0 60 60
462.5 60 60
509.0 60 60
555.4 60 60
601.9 60 60
648.4 60 60
694.8 60 60
741.3 60 60
787.8 60 60
834.2 60 60
880.7 60 60
927.2 60 60
973.6 60 60
1020.1 60 60
1066.6 60 60
1113.1 60 60
1159.5 60 60
1206.0 60 60
331.1 70 70
377.2 70 70
423.4 70 70
469.5 70 70
515.7 70 70
561.9 70 70
608.0 70 70
654.2 70 70
700.4 70 70
746.5 70 70
792.7 70 70
838.8 70 70
885.0 70 70
931.2 70 70
977.3 70 70
1023.5 70 70
1069.7 70 70
