301.5 15 15
334.7 15 15
368.0 15 15
401.2 15 15
434.5 15 15
467.7 15 15
501.0 15 15
534.2 15 15
567.5 15 15
600.7 15 15
302.7 20 20
335.8 20 20
369.0 20 20
402.2 20 20
435.4 20 20
468.6 20 20
501.8 20 20
535.0 20 20
568.1 20 20
601.3 20 20
304.1 25 25
337.2 25 25
370.3 25 25
403.5 25 25
436.6 25 25
469.7 25 25
502.8 25 25
535.9 25 25
569.0 25 25
602.1 25 25
305.9 30 30
338.9 30 30
372.0 30 30
405.0 30 30
438.0 30 30
471.0 30 30
504.0 30 30
537.0 30 30
570.0 30 30
603.0 30 30
310.5 40 40
343.2 40 40
376.0 40 40
408.8 40 40
441.5 40 40
474.3 40 40
507.0 40 40
539.8 40 40
572.6 40 40
605.3 40 40
316.2 50 50
348.7 50 50
381.1 50 50
413.6 50 50
446.0 50 50
478.5 50 50
510.9 50 50
543.4 50 50
575.8 50 50
608.3 50 50
323.1 60 60
355.2 60 60
387.3 60 60
419.4 60 60
451.5 60 60
483.5 60 60
515.6 60 60
547.7 60 60
579.8 60 60
611.9 60 60
331.1 70 70
362.7 70 70
394.4 70 70
426.1 70 70
457.8 70 70
489.4 70 70
521.1 70 70
552.8 70 70
584.4 70 70
616.1 70 70
340.0 80 80
371.2 80 80
402.4 80 80
433.7 80 80
464.9 80 80
496.1 80 80
527.3 80 80
558.5 80 80
589.7 80 80
621.0 80 80
349.9 90 90
380.6 90 90
411.3 90 90
442.0 90 90
472.8 90 90
503.5 90 90
534.2 90 90
565.0 90 90
595.7 90 90
626.4 90 90
360.6 100 100
390.8 100 100
421.0 100 100
451.2 100 100
481.4 100 100
511.6 100 100
541.8 100 100
572.0 100 100
602.2 100 100
632.5 100 100
372.0 110 110
401.7 110 110
431.4 110 110
461.0 110 110
490.7 110 110
520.4 110 110
550.0 110 110
579.7 110 110
609.4 110 110
639.1 110 110
384.2 120 120
413.3 120 120
442.4 120 120
471.5 120 120
500.6 120 120
529.8 120 120
558.9 120 120
588.0 120 120
617.1 120 120
646.2 120 120
397.0 130 130
425.5 130 130
454.1 130 130
482.6 130 130
511.2 130 130
539.7 130 130
568.3 130 130
596.8 130 130
625.4 130 130
653.9 130 130
410.4 140 140
438.3 140 140
466.3 140 140
494.3 140 140
522.3 140 140
550.2 140 140
578.2 140 140
606.2 140 140
634.1 140 140
662.1 140 140
424.3 150 150
451.7 150 150
479.1 150 150
506.4 150 150
533.8 150 150
561.2 150 150
588.6 150 150
616.0 150 150
643.4 150 150
670.8 150 150
438.6 160 160
465.5 160 160
492.3 160 160
519.1 160 160
545.9 160 160
572.7 160 160
599.5 160 160
626.4 160 160
653.2 160 160
680.0 160 160
453.4 170 170
479.7 170 170
505.9 170 170
532.2 170 170
558.4 170 170
584.7 170 170
610.9 170 170
637.1 170 170
663.4 170 170
689.6 170 170
468.6 180 180
494.3 180 180
520.0 180 180
545.6 180 180
571.3 180 180
597.0 180 180
622.7 180 180
648.4 180 180
674.0 180 180
699.7 180 180
484.1 190 190
509.3 190 190
534.4 190 190
559.5 190 190
584.6 190 190
609.7 190 190
634.9 190 190
660.0 190 190
685.1 190 190
710.2 190 190
500.0 200 200
524.6 200 200
549.1 200 200
573.7 200 200
598.3 200 200
622.8 200 200
647.4 200 200
672.0 200 200
696.5 200 200
721.1 200 200
516.1 210 210
540.2 210 210
564.2 210 210
588.2 210 210
612.3 210 210
636.3 210 210
660.3 210 210
684.3 210 210
708.4 210 210
732.4 210 210
532.5 220 220
556.0 220 220
579.5 220 220
603.0 220 220
626.5 220 220
650.0 220 220
673.5 220 220
697.0 220 220
720.5 220 220
744.0 220 220
549.2 230 230
572.2 230 230
595.2 230 230
618.1 230 230
641.1 230 230
664.1 230 230
687.1 230 230
710.1 230 230
733.1 230 230
756.0 230 230
566.0 240 240
588.5 240 240
611.0 240 240
633.5 240 240
656.0 240 240
678.4 240 240
700.9 240 240
723.4 240 240
745.9 240 240
768.4 240 240
583.1 250 250
605.1 250 250
627.1 250 250
649.1 250 250
671.1 250 250
693.1 250 250
715.0 250 250
737.0 250 250
759.0 250 250
781.0 250 250
